,name,lon,lat,number,location,mean_area,mean_prc
854,丰台 - 莲花池西里,116.30811399999999,39.89244,5,丰台,107.5,71.71945701357465
855,丰台 - 莲花池西里6号院,116.309246,39.892872,3,丰台,126.66666666666667,51.86507936507937
856,丰台 - 莲香园,116.301355,39.887908,22,丰台,98.8,66.59257184152756
857,丰台 - 莲馨嘉园,116.30606100000001,39.890413,15,丰台,93.33333333333333,71.60866083381144
858,丰台 - 葛村西里,116.308062,39.847017,11,丰台,69.66666666666667,64.03204410728351
859,丰台 - 蒲安东里,116.419325,39.862709,6,丰台,80.0,78.09716599190284
860,丰台 - 蒲安北里,116.420491,39.866351,3,丰台,66.0,77.38231917336395
861,丰台 - 蒲安西里,116.41626799999999,39.864133,3,丰台,46.0,86.95652173913044
862,丰台 - 蒲安里小区,116.417864,39.862246,13,丰台,52.57142857142857,77.50293753865182
863,丰台 - 蒲黄榆一里,116.42076499999999,39.868258000000004,2,丰台,80.0,65.0
864,丰台 - 蒲黄榆三里小区,116.415348,39.870071,1,丰台,42.0,88.0952380952381
865,丰台 - 蒲黄榆二巷,116.419053,39.864699,2,丰台,65.0,84.61538461538461
866,丰台 - 蒲黄榆五巷,116.416738,39.866502000000004,2,丰台,55.0,92.13675213675214
867,丰台 - 蒲黄榆四里,116.416426,39.867796999999996,1,丰台,70.0,74.28571428571429
868,丰台 - 蒲黄榆路,116.421598,39.863586,1,丰台,69.0,66.66666666666667
869,丰台 - 蓝光云鼎,116.37965600000001,39.834920000000004,67,丰台,123.36,64.31047125515336
870,丰台 - 融达国际,116.319562,39.852523,4,丰台,76.0,89.84674329501915
871,丰台 - 裕隆园,116.407802,39.844753000000004,3,丰台,15.0,106.66666666666667
872,丰台 - 西四环南路,116.286654,39.837854,1,丰台,90.0,53.333333333333336
873,丰台 - 西四环南路32号院,116.28076200000001,39.871256,3,丰台,65.0,58.46153846153846
874,丰台 - 西宏苑,116.379912,39.800139,3,丰台,72.5,56.57142857142857
875,丰台 - 西局欣园,116.29698400000001,39.868453,57,丰台,98.6875,60.88712018860987
876,丰台 - 西局欣园北区,116.296995,39.869599,2,丰台,117.5,74.16666666666666
877,丰台 - 西局欣园南区,116.29721200000002,39.868214,28,丰台,106.0,61.20741702763008
878,丰台 - 西局玉园,116.301548,39.869918,127,丰台,239.56521739130434,68.64063577942215
879,丰台 - 西幸福街,116.282549,39.851468,2,丰台,67.5,63.791208791208796
880,丰台 - 西府兰庭,116.276123,39.888828000000004,1,丰台,145.0,75.86206896551724
881,丰台 - 西府景园,116.27006999999999,39.88237,1,丰台,120.0,60.0
882,丰台 - 西木樨园,116.392677,39.857234999999996,3,丰台,38.0,92.10526315789474
883,丰台 - 西洼地社区,116.407027,39.806412,2,丰台,54.0,61.44827586206897
884,丰台 - 西罗园一区,116.39440400000001,39.860332,7,丰台,18.0,88.88888888888889
885,丰台 - 西罗园三区,116.388871,39.859406,1,丰台,75.0,66.66666666666667
886,丰台 - 西罗园二区,116.392559,39.858810999999996,7,丰台,11.0,90.9090909090909
887,丰台 - 西罗园北路,116.38518899999998,39.863706,2,丰台,65.0,84.61538461538461
888,丰台 - 西罗园南里,116.39231699999999,39.854133000000004,13,丰台,42.666666666666664,88.71473354231973
889,丰台 - 西罗园四区,116.38983,39.862451,54,丰台,67.66666666666667,79.64258347016967
890,丰台 - 西马小区,116.38228500000001,39.840835999999996,3,丰台,69.5,70.70686070686071
891,丰台 - 西马金润家园,116.381752,39.83951500000001,91,丰台,81.79310344827586,74.13394760048757
892,丰台 - 角门13号院,116.375289,39.841753999999995,3,丰台,54.5,66.05458221024259
893,丰台 - 角门16号院,116.37718600000001,39.837408,8,丰台,73.33333333333333,70.63492063492065
894,丰台 - 角门7号院,116.373727,39.845651000000004,2,丰台,80.0,62.5
895,丰台 - 角门9号院,116.372972,39.845164000000004,2,丰台,75.0,73.33333333333333
896,丰台 - 角门东里,116.384616,39.847858,62,丰台,62.714285714285715,74.53879872740188
897,丰台 - 角门北路11号院,116.378498,39.850939000000004,3,丰台,65.0,76.92307692307692
898,丰台 - 角门甲4号院,116.389928,39.848411,1,丰台,72.0,70.83333333333333
899,丰台 - 角门西里小区,116.37510800000001,39.84894,5,丰台,42.5,88.0
900,丰台 - 设计师广场,116.284578,39.837576,9,丰台,40.8,89.3327067669173
901,丰台 - 诚苑中里,116.373398,39.805616,6,丰台,55.0,54.54545454545455
902,丰台 - 贾家花园,116.41945600000001,39.851708,13,丰台,82.0,74.0967365967366
903,丰台 - 赵公口小区,116.41313600000001,39.855458,8,丰台,50.25,87.92270531400966
904,丰台 - 跃城UP365,116.410001,39.842936,5,丰台,91.66666666666667,70.7969770104273
905,丰台 - 远洋自然,116.390175,39.840917,5,丰台,120.0,63.06561085972851
906,丰台 - 迦南公寓,116.36571599999999,39.86864600000001,4,丰台,195.5,69.24493554327809
907,丰台 - 造甲南里,116.29807199999999,39.841570000000004,30,丰台,68.6,71.00398620986856
908,丰台 - 郑王坟141号,116.338307,39.849675,2,丰台,55.0,76.36363636363636
909,丰台 - 郭公庄幸福家园,116.309724,39.818321999999995,32,丰台,88.125,65.13805924888399
910,丰台 - 金丰园,116.31573999999999,39.850421000000004,4,丰台,77.5,64.1066384180791
911,丰台 - 金兴苑,116.342678,39.867086,2,丰台,61.0,70.49180327868852
912,丰台 - 金唐国际公寓,116.314902,39.879348,3,丰台,129.0,69.76744186046511
913,丰台 - 金家村1号院,116.29480900000001,39.89562700000001,36,丰台,90.16666666666667,76.78610564114445
914,丰台 - 金家村283号,116.29222,39.892878,4,丰台,45.0,77.77777777777777
915,丰台 - 金家村288号院,116.293892,39.892476,3,丰台,82.0,65.20160317851024
916,丰台 - 金泰城丽湾,116.342285,39.87037,18,丰台,102.7,77.90092169826872
917,丰台 - 金第润苑,116.441097,39.848729999999996,3,丰台,58.0,75.86206896551724
918,丰台 - 金都苑,116.332508,39.86537,9,丰台,83.2,53.40195116948381
919,丰台 - 鑫兆雅园,116.427554,39.844075,63,丰台,59.114285714285714,75.07539643218091
920,丰台 - 鑫兆雅园三期,116.427554,39.844075,1,丰台,97.0,72.16494845360825
921,丰台 - 鑫源国际,116.44448999999999,39.85781400000001,60,丰台,142.54545454545453,70.33410566599927
922,丰台 - 铁路小区,116.298119,39.887229,13,丰台,86.5,72.24071237294008
923,丰台 - 银地家园,116.33314399999999,39.822204,7,丰台,75.0,66.80375180375181
924,丰台 - 锦苑B区,116.41538899999999,39.817734,4,丰台,63.0,60.317460317460316
925,丰台 - 锦苑小区,116.417266,39.817717,1,丰台,100.0,45.0
926,丰台 - 镇岗南里,116.168875,39.811035,1,丰台,45.0,48.888888888888886
927,丰台 - 长安新城,116.264374,39.885193,29,丰台,117.84615384615384,66.11185194462061
928,丰台 - 长安新城一区,116.259125,39.887527,66,丰台,113.8,62.68928924371286
929,丰台 - 阅园,116.281718,39.882625,4,丰台,120.0,63.12853812853813
930,丰台 - 阳光四季,116.293375,39.834765999999995,6,丰台,130.0,55.0625
931,丰台 - 阳光花园,116.38261399999999,39.844826,20,丰台,74.46666666666667,82.9297993342721
932,丰台 - 青塔东里,116.27055800000001,39.89492,43,丰台,77.7,65.55220543752891
933,丰台 - 青塔东里10号院,116.27103899999999,39.895357000000004,2,丰台,80.0,68.75
934,丰台 - 青塔南里,116.265115,39.893514,14,丰台,65.22222222222223,71.03384816723674
935,丰台 - 青塔春园,116.255817,39.890519,14,丰台,67.4,65.46581196581197
936,丰台 - 青塔秀园,116.26267,39.891115,5,丰台,53.5,71.81849551414768
937,丰台 - 青塔芳园,116.25884199999999,39.891326,3,丰台,60.0,73.33333333333333
938,丰台 - 青塔蔚园,116.26243999999998,39.894146,28,丰台,63.25,71.98048057015448
939,丰台 - 青塔西里4号院,116.26710800000001,39.895127,2,丰台,75.0,60.0
940,丰台 - 靛厂锦园,116.27921599999999,39.88786500000001,6,丰台,62.5,70.44871794871796
941,丰台 - 韩庄子三里,116.29111499999999,39.837856,6,丰台,61.25,79.8076923076923
942,丰台 - 韩庄子东里,116.29276899999999,39.839571,1,丰台,57.0,73.6842105263158
943,丰台 - 韩庄子二里,116.288569,39.837178,10,丰台,69.0,64.41735347985347
944,丰台 - 韩庄子四里,116.292899,39.838111,10,丰台,51.5,80.23321506080127
945,丰台 - 韩庄子西里,116.289927,39.83954,38,丰台,79.86666666666666,68.0333838923901
946,丰台 - 顶秀欣园,116.42733899999999,39.838902000000004,14,丰台,77.0,67.4988001503509
947,丰台 - 顶秀欣园东苑,116.42975700000001,39.837633000000004,30,丰台,65.46153846153847,67.91065564531635
948,丰台 - 顶秀西苑,116.42730900000001,39.838914,22,丰台,51.0,77.67210884353742
949,丰台 - 顶秀金瑞家园,116.431975,39.840035,11,丰台,29.285714285714285,79.40718184507004
950,丰台 - 顶秀金石家园,116.43114399999999,39.836355,37,丰台,64.4,69.7589108578647
951,丰台 - 顶秀金颐家园,116.431973,39.841478,15,丰台,54.2,79.5506200108502
952,丰台 - 顺八条3号院,116.43193799999999,39.850021999999996,1,丰台,57.0,105.26315789473684
953,丰台 - 顺四条甲20号院,116.425817,39.853587,6,丰台,83.0,75.2906976744186
954,丰台 - 顺驰蓝调国际,116.338799,39.871645,6,丰台,151.0,66.75167574361123
955,丰台 - 风景club,116.351216,39.84130800000001,2,丰台,100.0,66.0
956,丰台 - 风荷曲苑,116.30070500000001,39.883379,50,丰台,115.37931034482759,88.36821758973196
957,丰台 - 首座绿洲,116.38178899999998,39.851290999999996,7,丰台,94.8,78.4775747867205
958,丰台 - 首开璞瑅,116.439807,39.861647,27,丰台,170.625,97.05694863238477
959,丰台 - 首开璞瑅公馆,116.439807,39.861647,16,丰台,230.16666666666666,97.55269161968486
960,丰台 - 首开石榴派,116.42621100000001,39.841829,4,丰台,45.0,93.33333333333333
961,丰台 - 首科花园,116.31938899999999,39.878633,84,丰台,359.6,68.62278045879546
962,丰台 - 马公庄小区,116.408818,39.855559,7,丰台,51.666666666666664,98.85521885521887
963,丰台 - 马官营家园,116.298225,39.883949,20,丰台,149.16666666666666,65.78111946533
964,丰台 - 马家堡67号院,116.37806200000001,39.842805,8,丰台,85.0,65.0
965,丰台 - 马家堡西里,116.374168,39.852835,39,丰台,61.18181818181818,73.58357796679452
966,丰台 - 马家堡西里小区,116.37368799999999,39.852742,2,丰台,56.5,86.76470588235294
967,丰台 - 高庄小区,116.405376,39.845181,7,丰台,100.0,105.0
968,丰台 - 鸿业兴园,116.308582,39.836778,68,丰台,102.26666666666667,64.50659143468948
969,丰台 - 鸿业兴园二期,116.306573,39.838709,10,丰台,93.5,64.26116838487972
970,丰台 - 鹏润家园,116.34688899999999,39.86972700000001,13,丰台,139.0,76.91119691119691
971,丰台 - 鹏润家园豪苑,116.346744,39.869710999999995,6,丰台,168.0,16.071428571428573
972,丰台 - 鼎立家园,116.36568700000001,39.860741,2,丰台,116.5,66.44043910399051
973,北京周边 - 大运河孔雀城,116.47026799999999,39.908379,2,北京周边,101.0,10.891089108910892
974,北京周边 - 天悦,116.426248,39.999744,5,北京周边,104.0,11.538461538461538
975,北京周边 - 孔雀大卫城,116.70043999999999,39.93638,48,北京周边,90.15789473684211,16.611704235666906
976,北京周边 - 富力新城,117.00353,39.813424,5,北京周边,84.66666666666667,13.424242424242424
977,北京周边 - 尚品国际,116.33359499999999,39.963035999999995,3,北京周边,89.5,15.649188514357053
978,北京周边 - 新东亚时代广场,116.33016,40.079007,2,北京周边,36.0,50.0
979,北京周边 - 永定河孔雀城住宅,116.36651599999999,39.854386,3,北京周边,88.0,21.498708010335918
980,北京周边 - 永定河孔雀城英国宫,116.47478500000001,39.907257,9,北京周边,97.85714285714286,17.031755135403117
981,北京周边 - 永定河孔雀英国宫,116.47478500000001,39.907257,2,北京周边,103.0,17.475728155339805
982,北京周边 - 潮白河孔雀城四季澜湾,116.80103999999999,39.943625,1,北京周边,85.0,15.294117647058824
983,北京周边 - 潮白河孔雀城温莎郡,116.47026799999999,39.908379,9,北京周边,97.4,16.154607707089035
984,北京周边 - 潮白河孔雀英国宫,116.47478500000001,39.907257,67,北京周边,88.55,16.766058185852238
985,北京周边 - 秦皇岛恒大城,116.26385800000001,40.17081500000001,3,北京周边,68.0,22.058823529411764
986,北京周边 - 紫金华府,116.40980800000001,39.908742,40,北京周边,128.66666666666666,120.56244202715237
987,北京周边 - 鼎晟国际,116.64946299999998,39.9066,3,北京周边,56.0,66.07142857142857
988,大兴 - 一品亦庄,116.499496,39.802669,18,大兴,138.625,54.09934034760517
989,大兴 - 三合北巷,116.322396,39.735347,2,大兴,74.5,44.68164794007491
990,大兴 - 三合南里,116.32562,39.734516,2,大兴,75.0,49.333333333333336
991,大兴 - 上林苑,116.436536,39.782245,3,大兴,42.5,70.71428571428572
992,大兴 - 上海沙龙,116.497854,39.789162,53,大兴,90.65217391304348,63.09850400461426
993,大兴 - 上筑家园,116.463373,39.79760200000001,6,大兴,54.5,109.9290780141844
994,大兴 - 世嘉博苑,116.32682199999999,39.791878999999994,12,大兴,79.33333333333333,64.18350168350169
995,大兴 - 东亚五环国际,116.45436399999998,39.79331,38,大兴,90.06666666666666,67.42486129266149
996,大兴 - 东晶国际,116.493675,39.799658,1,大兴,40.0,85.0
997,大兴 - 中信墅,116.47263400000001,39.78696400000001,4,大兴,155.0,54.83870967741935
998,大兴 - 中信新城,116.48227299999999,39.782817,23,大兴,111.8,55.12987849436521
999,大兴 - 中冶德贤公馆,116.42926399999999,39.820031,29,大兴,136.0,71.09527616578178
1000,大兴 - 中建国际港,116.331075,39.753824,25,大兴,100.125,57.508292097314175
1001,大兴 - 丽园A区,116.320178,39.753997999999996,1,大兴,238.0,56.72268907563025
1002,大兴 - 丽园B区,116.320131,39.75152,3,大兴,123.0,52.84552845528455
1003,大兴 - 九龙家园,116.34616799999999,39.79667,3,大兴,207.0,72.46376811594203
1004,大兴 - 九龙家园北区,116.343567,39.799757,4,大兴,163.0,73.61963190184049
1005,大兴 - 九龙山庄二区,116.34463899999999,39.802228,1,大兴,140.0,48.57142857142857
1006,大兴 - 云河墅,116.32907900000001,39.766279,3,大兴,92.0,65.21739130434783
1007,大兴 - 云龙家园,116.43436200000001,39.807634,24,大兴,61.166666666666664,73.07187360925678
1008,大兴 - 亦庄北岸,116.463373,39.79760200000001,7,大兴,71.33333333333333,69.26910299003322
1009,大兴 - 亦庄金茂悦,116.48401299999999,39.754439,16,大兴,191.85714285714286,53.53988988840771
1010,大兴 - 众美MIMO公馆,116.32271999999999,39.630796000000004,40,大兴,43.18181818181818,47.316764493224625
1011,大兴 - 众美城,116.32266899999999,39.632261,5,大兴,98.25,34.07742044186095
1012,大兴 - 住总万科橙,116.323757,39.68988,15,大兴,76.0,55.26315789473684
1013,大兴 - 佟家园,116.32013,39.72498,2,大兴,50.0,52.0
1014,大兴 - 佳和园,116.44551299999999,39.806456,1,大兴,81.0,49.382716049382715
1015,大兴 - 保利春天派,116.32196299999998,39.672534999999996,10,大兴,70.8,46.47770140307453
1016,大兴 - 保利春天里,116.32196299999998,39.672534999999996,3,大兴,118.5,44.3978102189781
1017,大兴 - 保利茉莉公馆,116.328873,39.774829,29,大兴,98.375,66.30630432731101
1018,大兴 - 兴创屹墅公寓,116.337745,39.768384999999995,11,大兴,275.0,90.93915343915344
1019,大兴 - 兴华嘉园,116.32858999999999,39.771236,3,大兴,86.0,40.69767441860465
1020,大兴 - 兴华园,116.336008,39.746446999999996,5,大兴,128.5,45.70063694267516
1021,大兴 - 兴华家园,116.331997,39.728885999999996,4,大兴,59.0,51.37880986937591
1022,大兴 - 兴康家园,116.309694,39.75484,7,大兴,88.0,49.98062766369624
1023,大兴 - 兴政家园,116.330917,39.728609999999996,4,大兴,99.0,48.14814814814815
1024,大兴 - 兴政西里,116.335825,39.729512,2,大兴,75.0,47.5
1025,大兴 - 兴海园,116.45118500000001,39.76489,2,大兴,95.0,52.631578947368425
1026,大兴 - 兴海家园,116.331595,39.792473,6,大兴,58.25,70.49679487179486
1027,大兴 - 兴海家园月苑,116.336643,39.79347,7,大兴,69.6,61.989918803306225
1028,大兴 - 兴盛国际公寓,116.45555,39.918186,2,大兴,40.0,75.0
1029,大兴 - 兴盛街189号院,116.316387,39.751321000000004,5,大兴,65.0,53.84615384615385
1030,大兴 - 兴都苑西区,116.33639699999999,39.796742,1,大兴,86.0,63.95348837209303
1031,大兴 - 力宝广场诗礼庭,116.502381,39.803810999999996,5,大兴,193.75,79.6877915464872
1032,大兴 - 北京城建海梓府,116.485867,39.758196999999996,3,大兴,204.0,73.52941176470588
1033,大兴 - 北京城建红木林,116.32538500000001,39.754859,2,大兴,115.0,68.38687628161313
1034,大兴 - 北京经开荣京道公寓,116.497367,39.78579600000001,2,大兴,102.0,56.372549019607845
1035,大兴 - 北空住宅小区,116.437619,39.820744,15,大兴,120.71428571428571,43.1967488919869
1036,大兴 - 北空小区,116.437619,39.820744,2,大兴,102.0,49.50980392156863
1037,大兴 - 华昱家园,116.328804,39.72844600000001,1,大兴,86.0,58.13953488372093
1038,大兴 - 华润公元九里,116.319005,39.76493,3,大兴,141.0,79.8202614379085
1039,大兴 - 华远和墅雅园,116.401522,39.703078999999995,2,大兴,135.0,25.37037037037037
1040,大兴 - 南海家园,116.49273600000001,39.760228999999995,114,大兴,84.65,41.48146110578029
1041,大兴 - 卡尔公寓,116.49636799999999,39.787804,10,大兴,242.33333333333334,57.78840506753922
1042,大兴 - 原生墅公寓,116.32557299999999,39.760393,8,大兴,162.0,54.052823315118395
1043,大兴 - 双河北里,116.34804399999999,39.739689,3,大兴,98.5,37.118556701030926
1044,大兴 - 双河南里,116.347199,39.734155,1,大兴,86.0,46.51162790697674
1045,大兴 - 同兴园,116.36436200000001,39.795679,18,大兴,107.5,51.082251082251084
1046,大兴 - 君安国际公寓,116.512863,39.787875,19,大兴,126.71428571428571,61.74631289039099
1047,大兴 - 听涛雅苑,116.49098700000002,39.798085,12,大兴,91.4,60.15833486679344
1048,大兴 - 国锐金嵿,116.509128,39.790259000000006,70,大兴,145.96296296296296,72.3189022623373
1049,大兴 - 国韵村,116.430456,39.817919,38,大兴,140.4375,66.32674898781872
1050,大兴 - 城乡世纪广场莫尔空间,116.53295800000001,39.801299,7,大兴,121.8,40.81967420273872
1051,大兴 - 境界家园,116.48556,39.796291,2,大兴,240.0,70.1058201058201
1052,大兴 - 大城小镇,116.432907,39.815806,3,大兴,63.0,54.16666666666667
1053,大兴 - 大城小镇风车印象,116.435503,39.811033,2,大兴,86.0,58.13953488372093
1054,大兴 - 大道尚庭公寓,116.51953,39.777683,1,大兴,100.0,50.0
1055,大兴 - 大雄城市花园一幅画卷,116.493043,39.801817,14,大兴,109.5,55.095830095830095
1056,大兴 - 大雄城市花园春华屋,116.494376,39.801341,9,大兴,102.75,64.16183419243987
1057,大兴 - 大雄城市花园秋盛居,116.49628899999999,39.800373,1,大兴,98.0,61.224489795918366
1058,大兴 - 大雄郁金香舍,116.50158400000001,39.792547,28,大兴,103.625,68.05209232118315
1059,大兴 - 天堂河,116.324997,39.671329,1,大兴,60.0,46.666666666666664
1060,大兴 - 天宝家园,116.48924299999999,39.790548,10,大兴,68.5,61.53811252268603
1061,大兴 - 天宫院小区,116.32273500000001,39.679925,2,大兴,65.0,43.07692307692308
1062,大兴 - 好景国际,116.500299,39.772537,6,大兴,45.5,60.38647342995169
1063,大兴 - 宏大南园,116.33198,39.79510300000001,3,大兴,89.0,56.17977528089887
1064,大兴 - 宏盛家园,116.33953100000001,39.795952,3,大兴,105.0,46.666666666666664
1065,大兴 - 宏盛家园东区,116.336773,39.795272,4,大兴,90.0,66.66666666666667
1066,大兴 - 宏盛家园西区,116.33353600000001,39.795363,2,大兴,98.0,59.183673469387756
1067,大兴 - 宣颐家园,116.452499,39.811552,23,大兴,100.8,66.2361837148616
1068,大兴 - 富力丹麦小镇,116.306657,39.623532,5,大兴,202.0,28.329712504427164
1069,大兴 - 富力盛悦居,116.453645,39.805285,54,大兴,175.78947368421052,88.54055932867637
1070,大兴 - 富力童话时光,116.310115,39.632063,1,大兴,101.0,34.65346534653465
1071,大兴 - 富源里,116.476472,39.800896,11,大兴,65.66666666666667,66.66666666666667
1072,大兴 - 巧克力城,116.44131499999999,39.815853000000004,3,大兴,180.0,50.0
1073,大兴 - 幻星家园,116.45734099999999,39.810829,2,大兴,112.0,43.75
1074,大兴 - 庑殿家苑,116.43301100000001,39.820018,17,大兴,79.41666666666667,58.519508448657355
1075,大兴 - 康庄路9号院,116.336506,39.76056,1,大兴,115.0,47.82608695652174
1076,大兴 - 康庄路住宅区,116.33974599999999,39.758957,5,大兴,102.5,48.913043478260875
1077,大兴 - 康泰园,116.309977,39.757403000000004,2,大兴,89.5,47.47191011235955
1078,大兴 - 康盛园,116.315008,39.761684,12,大兴,74.5,52.14209401709401
1079,大兴 - 康顺园,116.33964399999999,39.760625,1,大兴,115.0,47.82608695652174
1080,大兴 - 彩虹新城,116.33548700000001,39.749974,12,大兴,86.66666666666667,33.05555555555555
1081,大兴 - 御园小区,116.320086,39.631926,6,大兴,80.0,34.51846394193051
1082,大兴 - 德茂小区,116.43431499999998,39.781428999999996,7,大兴,69.14285714285714,56.47307682532732
1083,大兴 - 德贤公馆,116.42926399999999,39.820031,3,大兴,140.0,63.11472791363737
1084,大兴 - 成和园,116.43418999999999,39.816237,21,大兴,90.2,53.57515576341947
1085,大兴 - 新康家园,116.48848500000001,39.8,23,大兴,111.55555555555556,61.47493150282701
1086,大兴 - 新康家园二期,116.48854299999999,39.80031500000001,1,大兴,48.0,25.0
1087,大兴 - 新里西斯莱公馆,116.337833,39.764753999999996,9,大兴,100.5,55.44994841099017
1088,大兴 - 旧宫新苑北区,116.45255700000001,39.803715000000004,7,大兴,75.5,60.01788908765653
1089,大兴 - 旧宫新苑南区,116.45485500000001,39.798798,14,大兴,506.0,64.52964139342878
1090,大兴 - 旭辉御府,116.31443300000001,39.767681,2,大兴,149.0,49.39662659413997
1091,大兴 - 旭辉紫郡,116.312514,39.760704,7,大兴,91.5,78.44311377245509
1092,大兴 - 明悦湾,116.42230500000001,39.785163,2,大兴,74.0,48.79120879120879
1093,大兴 - 易居国际公寓,116.49975800000001,39.804193,6,大兴,75.33333333333333,69.98402680380241
1094,大兴 - 星岛假日,116.482855,39.801904,3,大兴,156.5,57.19010289073984
1095,大兴 - 星岛嘉园,116.47918600000001,39.799422,1,大兴,122.0,54.09836065573771
1096,大兴 - 春华屋,116.494376,39.801341,1,大兴,104.0,55.76923076923077
1097,大兴 - 月桂庄园,116.33662199999999,39.786346,1,大兴,130.0,46.15384615384615
1098,大兴 - 朗润园,116.45735800000001,39.805914,1,大兴,108.0,64.81481481481481
1099,大兴 - 林肯公园,116.49386399999999,39.807721,213,大兴,110.48101265822785,74.42619003889132
1100,大兴 - 林肯公园二期,116.49229299999999,39.805902,134,大兴,145.42,68.22083116023938
1101,大兴 - 林肯公寓,116.50811100000001,39.81045,6,大兴,170.5,57.45524296675192
1102,大兴 - 枣园东里,116.33303500000001,39.753063,11,大兴,98.25,58.98049715984499
1103,大兴 - 枣园尚城,116.327269,39.75503,8,大兴,78.25,44.629050564009916
1104,大兴 - 枫丹壹号,116.48278799999999,39.785725,14,大兴,107.0,64.97018550686462
1105,大兴 - 水晶之星,116.34016799999999,39.757805,1,大兴,61.0,57.377049180327866
1106,大兴 - 永旭嘉园,116.43630700000001,39.754962,9,大兴,92.2,41.02728143207232
1107,大兴 - 波普公社公寓,116.33138999999998,39.749733,3,大兴,110.0,66.63157894736841
1108,大兴 - 泰中花园,116.34646000000001,39.761275,5,大兴,85.75,52.22008247743542
1109,大兴 - 泰中花园一期,116.34778999999999,39.761527,4,大兴,143.66666666666666,49.41891677886836
1110,大兴 - 泰河园一里一区,116.502778,39.768186,3,大兴,92.5,32.45614035087719
1111,大兴 - 泰河园七里,116.498158,39.766287,1,大兴,113.0,48.67256637168141
1112,大兴 - 泰河园三里,116.502109,39.765133,3,大兴,95.0,34.73684210526316
1113,大兴 - 浉城百丽,116.49186100000001,39.790514,10,大兴,158.0,57.74939031256981
1114,大兴 - 海悦公馆,116.346699,39.721018,1,大兴,86.0,40.69767441860465
1115,大兴 - 海梓府,116.48393300000001,39.757664,2,大兴,95.0,56.60569105691057
1116,大兴 - 润星家园,116.443825,39.8166,6,大兴,71.75,68.4453781512605
1117,大兴 - 润枫锦尚,116.428968,39.790714,5,大兴,89.66666666666667,55.559925093632955
1118,大兴 - 清和园,116.43379499999999,39.805738,4,大兴,85.0,58.86752136752137
1119,大兴 - 清欣园,116.44106699999999,39.807124,3,大兴,80.66666666666667,54.88095238095238
1120,大兴 - 清澄名苑南区,116.328828,39.73623900000001,2,大兴,153.0,42.48366013071895
1121,大兴 - 清逸园,116.44724599999999,39.803883,31,大兴,68.75,61.852366544704005
1122,大兴 - 清逸西园,116.44271699999999,39.803236,9,大兴,79.33333333333333,61.529671717171716
1123,大兴 - 滨河东里,116.342003,39.752807000000004,4,大兴,50.5,62.03252032520325
1124,大兴 - 滨河西里,116.339405,39.749432,4,大兴,72.0,56.002331002331005
1125,大兴 - 滨河西里北区,116.338823,39.754475,3,大兴,77.5,55.87719298245614
1126,大兴 - 灵秀山庄,116.460295,39.798373,12,大兴,90.85714285714286,57.52246951799866
1127,大兴 - 燕景佳园,116.485428,39.800364,2,大兴,111.0,54.92747617074181
1128,大兴 - 狮城百丽,116.49186100000001,39.790514,1,大兴,196.0,45.40816326530612
1129,大兴 - 珠江四季悦城,116.48419399999999,39.800175,5,大兴,101.66666666666667,40.82962962962963
1130,大兴 - 珺悦国际,116.313375,39.686313,18,大兴,102.88888888888889,44.59964935357523
1131,大兴 - 瑞康家园,116.34206100000002,39.739228999999995,1,大兴,90.0,47.77777777777778
1132,大兴 - 瑞海家园,116.330969,39.788916,5,大兴,139.0,65.19396026858713
1133,大兴 - 第五铁路勘探院家属楼,116.33681000000001,39.758272999999996,1,大兴,50.0,72.0
1134,大兴 - 紫郡府,116.457604,39.804659,3,大兴,116.33333333333333,72.71721406941532
1135,大兴 - 红华小区,116.49153799999999,39.80415900000001,2,大兴,50.0,56.0
1136,大兴 - 红星北里,116.42602099999999,39.808336,12,大兴,95.25,50.81138768638769
1137,大兴 - 红星楼,116.42606599999999,39.804520000000004,6,大兴,58.666666666666664,75.11904761904762
1138,大兴 - 红木林,116.32538500000001,39.754859,2,大兴,112.0,57.142857142857146
1139,大兴 - 绿地财富中心公寓,116.333795,39.763834,4,大兴,52.0,88.46153846153847
1140,大兴 - 绿林苑,116.366119,39.795947,2,大兴,95.0,50.714285714285715
1141,大兴 - 美利国际,116.442875,39.8145,1,大兴,56.0,89.28571428571429
1142,大兴 - 美利新世界,116.445922,39.814432000000004,10,大兴,112.5,48.913043478260875
1143,大兴 - 美然绿色家园,116.45396799999999,39.801613,11,大兴,82.75,55.63705028821308
1144,大兴 - 联港·幸福湾,116.294767,39.698658,10,大兴,91.75,35.36075206669469
1145,大兴 - 育龙家园,116.448903,39.801469,2,大兴,100.0,55.0
1146,大兴 - 芳源里,116.417006,39.784458,1,大兴,95.0,52.63157894736842
1147,大兴 - 荣京丽都,116.511334,39.794439000000004,11,大兴,51.333333333333336,80.87262682850917
1148,大兴 - 莱茵河畔,116.47313999999999,39.79763300000001,1,大兴,177.0,42.3728813559322
1149,大兴 - 葛洲坝紫郡府,116.457604,39.804659,7,大兴,149.75,70.3261299951267
1150,大兴 - 西斯莱公馆,116.337833,39.764753999999996,8,大兴,134.0,59.977637107973095
1151,大兴 - 观海苑,116.49561200000001,39.765572,3,大兴,110.0,42.94736842105263
1152,大兴 - 观音寺南里,116.349627,39.724035,1,大兴,95.0,45.26315789473684
1153,大兴 - 贵园东里,116.48381299999998,39.800131,3,大兴,50.0,52.77777777777778
